PC1;PC2;PC3;PC4;PC5;PC6;PC7;PC8;PC9;PC10;PC11;PC12;PC13;PC14;PC15;PC16;PC17
2.71211385;0.349627463;0.421473886;0.37832558;0.975594733;0.307210946;-0.498489762;0.744589733;0.957986071;-0.53674023;0.076165478;0.704745185;0.145363688;0.316822882;0.215380368;0.18619477;-0.060424649
-2.416877311;1.456287755;-0.429090511;-0.285888504;0.049930604;0.20552328;-0.278189229;-0.908960113;0.807560569;-0.277895607;-0.095318791;0.439450673;0.843464146;-0.025246174;0.072766288;0.292773293;-0.063572507
5.529443705;-0.675220535;-0.564520116;0.650666252;-0.425619668;-0.907151102;0.620710267;-0.021027978;0.020628914;-0.009947482;1.102950934;0.376303044;-0.123286263;-0.626217237;0.353125354;-0.047679658;0.319596722
2.157161278;-0.594242205;-0.358658218;-0.289551995;0.935037068;-0.283527224;0.400793534;0.357955693;-0.228883053;-1.18650403;-0.136686837;1.060818793;0.455841459;-0.094071792;0.826091769;0.139542776;0.001975956
3.47440526;-0.284309843;-0.931359818;-0.450875564;0.614654969;1.106596211;0.214218208;-0.099754867;-0.94261181;-0.037693692;0.803289744;0.609025902;-0.288832762;-0.679691743;-0.951052569;-0.645105481;0.197770452
-1.859122941;0.396820072;0.660777641;-0.343481283;0.01698315;0.026516192;0.875015301;-0.150051191;0.470094296;0.106166583;-0.21799014;-0.736135766;-0.349050631;0.829788201;-0.885680533;0.057882615;0.117906817
1.137134727;-0.964068467;0.409088521;0.838147436;0.221616127;-0.343528817;-0.233029416;0.915945155;1.129535534;0.545914773;0.15099773;1.038650039;0.308782106;-0.481922831;-0.050616674;-0.694715321;0.144569807
-2.985491342;-0.674559301;0.383606416;-0.836134057;1.006183083;-0.894810444;0.408072626;-1.84211218;0.717761783;-1.041185055;0.218446282;-0.343819435;-0.506894292;0.073751243;-0.002473374;0.352282229;0.23660252
0.456063006;-0.425391249;-0.232561281;-0.307023395;0.107413017;-0.25798798;0.580338173;0.553846041;-0.073763057;-0.323251339;-1.496665999;0.259719703;0.093286311;-0.249740419;-0.604260261;-0.839096264;0.0797686
7.311256148;-0.185271903;1.260746519;1.025799575;0.396334073;-1.293999513;0.018142816;-0.325059264;0.342064737;0.275449368;0.041628225;-0.396711052;0.554823147;0.225170106;0.35930329;-0.055301217;-0.045216506
1.314630663;-1.215813736;-0.330696351;-0.136891427;-0.586979243;1.347571908;0.130506264;0.282306347;0.725255308;-0.124859085;0.202802948;-0.149938148;-0.149414612;-0.248133389;0.440086799;0.437266425;-0.255724462
-0.562547965;0.8960109;-0.160114692;0.190896642;-0.653698103;-0.729160995;-0.514780896;-0.502578288;-0.69151094;-0.503672338;0.246915379;-0.221237665;-0.203871639;-0.169030668;0.800836552;-0.27380791;0.160565376
-4.954552048;-0.793333081;0.511129298;0.155976562;-0.331783379;-0.213082478;0.095562886;-0.139130371;-0.803050003;0.626500383;0.067876054;0.31075238;0.046889432;-0.054487334;-0.371919717;-0.627281438;-0.041549601
-0.145669285;0.054818813;-0.20434908;-1.096932791;0.667034935;0.597084371;-0.966235882;0.105388792;0.655482817;0.103352093;-0.521660392;-0.010903632;1.156763503;1.083334954;-0.194747948;1.039884863;0.316838933
1.669690103;1.278096427;-1.018404032;0.233733785;-0.209798165;0.467445157;0.463393913;0.629379512;0.472196837;0.338610541;0.777029738;-0.300374985;-0.025878965;1.074241219;0.132065164;0.405472891;0.150578429
3.92827043;-1.613978719;-0.354999148;-0.091198845;0.433505334;-0.211845216;-0.12306275;0.925755215;-0.27049802;-0.527757128;-0.470300099;-0.284273288;0.171260473;0.55423509;0.103497783;-0.149115538;-0.375709272
0.454125907;-0.916348614;-0.29895274;-0.026521538;0.080007158;0.072717559;0.03292328;0.968691539;-0.021345804;0.231883831;-0.350680483;-0.654247802;-0.297701027;0.189752453;0.155536658;-0.195134657;-0.234220855
0.895922975;-0.72940543;-0.091523001;0.382286531;-0.518363973;-0.804944391;-0.406423328;1.144098222;1.203133625;0.150479662;0.139853805;-0.893141095;0.345751808;-0.209316832;-0.337532649;0.35977132;0.175404405
-0.930726943;1.005102337;0.552500227;-0.852031814;-0.307978338;-0.8194143;0.302428274;0.279069699;0.600827624;0.342895307;-0.337290262;0.366117731;-0.149162058;-0.609271875;0.324126604;-0.69693406;0.048138976
-1.121604231;-0.091494342;0.628136539;-0.466620242;-0.423979576;0.694754064;-0.183742528;0.869751871;0.345174263;0.576281876;-0.275434242;-0.038406072;1.215813404;0.578867557;0.490736881;-0.855038391;-0.081975689
1.257092048;0.5537361;0.182054539;-1.650013363;-0.027820129;0.21888422;-1.242863187;0.622725349;-1.066119003;0.806944659;-0.610773743;1.073593591;-0.666461072;0.148876034;-0.002609363;0.199297819;-0.232526232
3.260370814;1.234868342;0.312459766;0.286209376;0.714155539;0.550544053;-1.399518643;0.250299435;0.319677379;-0.175940339;0.102838898;-0.531639627;-0.456535608;0.440107645;0.206578186;-0.408740904;0.140133889
-2.58310629;-0.210345148;-0.472272103;0.585075213;0.732413986;0.698023027;-0.749683195;0.263160086;-0.109634051;0.474379584;0.322817536;0.406081099;-1.714170284;-0.107960977;0.592339163;-0.029557366;-0.215835749
-2.094690149;-0.291141247;-0.423369048;0.843693624;-0.226539704;-0.293562948;0.622454409;0.07085559;-0.83834355;0.089084335;-0.246653004;-0.819299204;-0.178482764;0.5626249;0.237269298;0.095310056;0.292648321
1.513785379;-0.173209246;-0.612754519;1.390308946;-0.588402438;-0.079186946;0.682074227;-0.050642888;-1.276918595;0.338596003;0.416139557;-1.149054889;-0.31404563;-0.451903099;0.669657681;0.126354872;-0.02814003
2.572829722;0.319553782;0.031486301;-0.115447777;1.064745369;-0.488103863;-0.809012386;-0.233045814;-0.279667016;0.177549177;0.903973168;-0.351080097;-0.336940125;0.20628147;-0.020258603;0.456068701;-0.200601743
-4.244120717;0.349208646;0.725084562;1.364543864;0.031386606;0.728027824;1.33638703;-0.446936896;-0.40016248;-0.101402425;0.157977084;0.633183796;-0.018301107;-0.273775342;-0.171663874;-0.068982097;0.095248948
-2.065297461;-0.917414004;0.937095914;-0.470381576;-0.773128698;-0.122663998;-1.062516802;-0.759983005;0.375177143;-0.520777594;0.365708896;0.94198769;0.583749056;0.255887296;0.82453314;-0.420259554;-0.054794156
2.040829318;-0.21900544;-0.224567826;1.297577737;0.581567447;-0.282253867;0.038631923;0.238705266;-0.284520231;-0.827926281;-0.317641741;1.258933745;0.041791607;-0.775002162;-0.614204801;-0.111684309;-0.121867969
0.453167316;0.438648093;-0.41922744;-0.310082983;-0.574241944;-0.575262191;0.165832722;0.261715584;-1.3203705;0.114466196;0.26273716;0.006043929;0.467655343;-0.834281891;-0.293981026;0.326006004;0.023681166
2.792892299;-0.167829488;-0.971772431;-0.54869327;-1.455878127;0.529188161;0.332152532;0.628505843;1.570779706;0.248619217;0.606586688;-0.100235296;-0.323275738;-0.228589358;0.18769572;-0.314959474;-0.081233859
5.638986992;-0.876645291;0.100357812;-0.675742084;-0.034513247;0.218214594;0.252423968;-0.024551474;-0.167855473;0.427925632;0.715392587;0.19256996;0.460973461;0.340390173;-0.147068642;0.182154538;0.098353915
-2.086871621;0.387190393;-0.966813858;-0.669083354;-0.353777213;-0.291758857;-0.06922613;-0.519913556;0.143710412;-0.148946684;-0.81232856;-0.738102601;-0.599186423;-0.010305862;-0.956708764;-0.013183826;-0.187834258
0.057198346;0.499389461;-0.577232021;0.050039361;0.490168593;0.521198513;0.632044976;-0.879994771;-0.838288551;-0.256615404;0.772637999;-0.458205567;1.156029129;-0.39495197;-1.551884563;0.753236137;-0.177713394
1.591208936;0.404232824;0.301237099;0.158063398;0.8867265;0.394197322;-0.497740264;0.047310956;-0.170958216;0.506638846;-1.095205427;0.722173696;0.076904862;0.438202752;-0.707871422;0.099819166;0.100769013
3.659921196;0.310422098;0.090120331;-0.42080841;0.584387308;-0.346620118;-0.015531283;0.113166881;0.184041856;-0.26161143;0.549758571;0.880426155;-0.260629839;-0.361493914;0.391029697;0.639427045;-0.000911813
4.915038227;0.969647468;-0.317341172;0.698447767;-0.051665786;-0.0142921;-1.525564113;-0.036690423;-0.206326056;0.008694336;0.27855319;0.556521348;-0.100169399;-0.011704896;-0.006837984;0.414740735;0.058934268
5.563070344;0.127473366;-0.049423938;0.444199664;0.570547093;0.293101983;0.514200083;-0.275320144;0.811381654;-0.178642416;0.233508492;-0.854593229;0.3849392;0.839593903;0.014202292;0.505704444;0.075099354
4.915277111;-0.212180942;0.875081332;0.596867306;-0.358492845;-0.300827192;0.24293206;0.93461524;0.190435527;-0.409353042;-0.630013987;0.356419063;0.370617704;0.161631436;0.22542026;0.510730705;-0.118560365
-3.95915155;0.65241911;0.031351854;1.612874338;-0.018894735;-0.235854567;-0.028405293;0.175926163;0.18415931;0.396214629;-0.280211279;0.444975055;0.532483803;0.943630678;0.184491019;1.07578825;0.081108801
-0.948901946;-1.190934702;-0.490798754;0.399557329;0.927368695;-0.179812643;1.096462928;0.882321548;-0.720735888;-1.297531642;-0.186531684;-0.704636182;-1.049674846;0.448916655;0.607637356;-0.692128793;0.049969842
1.687428053;-0.764711256;0.612170153;-0.095947127;-0.412685478;-0.519290142;0.134915251;-0.252419616;-0.198989115;-0.182082056;-0.93096818;-0.00752386;0.964271352;0.360032585;0.071941659;0.785599144;-0.115311987
4.392428995;0.274194267;0.501860299;-0.491659059;-0.440180405;0.098300233;-1.206023666;0.402085718;0.216145199;1.025784849;-0.972803749;-0.286310456;0.385387558;-0.732932932;0.087782927;0.037298136;-0.33850651
-2.946560269;-0.997456473;0.334920817;1.411946539;-0.379942473;0.474117699;-0.189006499;1.166460378;0.182054351;-0.068158203;-0.369157639;-0.399054827;0.708366085;-0.192084624;-0.810995726;-1.505495747;-0.117464129
4.637313779;0.420369861;0.905121629;-1.079433581;-0.017470941;-0.414593885;1.236613121;-1.331301638;-0.403042058;-0.290951168;1.339658026;-0.44068172;0.40576057;-0.113945353;0.2660967;-0.692588541;-0.105449891
0.60891987;0.044873865;-0.553537435;-0.577941112;-0.420777537;-0.760480941;0.69830433;-0.400994456;0.22602605;-0.52459647;0.427558246;0.419736041;0.696173308;0.130743132;-0.0608634;1.043066913;-0.087676828
1.638549426;-1.104987035;-0.611371496;-0.630508846;-0.467660163;1.074210548;0.824905508;-0.439790562;0.298960499;-0.005535816;-0.159566964;0.349982376;0.53899543;-0.73912329;0.668778648;0.293684994;0.185431295
-0.312844686;0.239886877;0.815152858;0.833652814;0.00862004;1.038350285;0.649039587;-0.029891503;0.50387286;-0.060280913;0.16285834;0.738262844;0.399805569;0.457785282;-0.094849908;-0.290783893;0.126700246
2.189969782;-0.526344324;-0.54457991;0.257329479;-0.975612489;0.751628127;-0.376573745;-1.015729944;0.007566837;0.01957444;-0.306014374;0.505777437;0.462775405;-0.413780972;-0.713886569;0.35164636;0.064845509
0.80582143;0.525774672;-0.648177497;1.572549765;-0.05993604;-0.01352429;0.173373283;0.862839734;-0.777561993;1.076241221;0.152560942;-0.495372759;1.097227033;0.098040285;0.031892334;0.319876866;0.115684712
1.041008605;0.333622125;0.34137945;-0.199999552;0.49940055;0.598717288;0.837525522;-0.829383162;-0.524329743;-0.165418033;-0.165547359;0.807450327;-1.471710766;0.867007514;-0.682603534;-0.443138396;0.181925331
-6.772266918;-0.927555167;-0.264646631;-0.144097471;-0.151260196;-0.549271471;0.847050595;-0.520258759;0.129801609;-0.135373386;-0.519770657;0.691869174;-0.232756651;1.125715841;-0.98301307;0.659220738;-0.048999103
-1.926955365;1.236180372;1.513852016;0.280815507;0.110359836;0.610492974;-0.005575888;-0.470365154;1.007403199;0.880708317;0.19156696;0.830390726;-0.239903962;-1.06622983;-0.00839154;-0.187031416;0.089173015
-2.564907051;-0.772129535;-0.640292022;-1.215657952;0.847223108;-0.1338021;0.265037945;-0.189082948;-0.450852445;0.219533317;-0.890710958;0.175209205;-0.487987217;0.088955732;0.574058176;0.05149539;-0.161053977
0.806117395;-0.313721126;-0.023621584;1.263833449;-0.513918192;0.558370788;-1.46918588;-0.186512779;-0.793607555;0.680229418;-0.386502402;-0.069191143;-0.667150092;0.934289495;0.379446661;-0.733647195;0.419806533
-1.187722995;-0.064712875;0.446976663;-1.610625463;0.369448132;-0.745422811;-0.060641955;1.25750682;0.192368368;-0.275679101;-0.895800334;-0.28431495;0.350664064;0.577800686;-0.12974267;0.458362757;0.091298138
3.622979821;0.462125886;0.915048485;0.47649804;0.275357705;0.8481582;0.50130078;0.786724177;1.094788264;-1.746689089;-0.248095879;0.578249713;-1.206173341;0.914174369;0.259692849;0.162966918;0.157336124
3.994452613;0.980609279;1.641767873;-0.00151814;1.355493886;0.932273636;-0.775128992;-0.175180912;-0.313522447;0.921038309;0.564100634;0.652442717;-0.098786767;0.282087408;-0.021985786;-0.0642389;-0.290147391
0.368126688;-0.924443165;-0.468044643;-0.108405869;-0.20482676;0.641136849;-0.973077062;-0.634599623;0.22204564;-0.094557929;-0.112273204;-0.846179385;0.892151022;-0.075200301;-0.12131593;0.953545357;0.297795652
1.203368013;-0.402914228;0.47923024;0.768387853;0.193760117;0.208201656;0.911922889;1.138498326;0.942212208;0.860340053;-0.032992897;-0.110956618;-0.091523172;-0.843005909;0.314899064;0.568723348;0.259273124
2.81728086;0.130441536;0.986171872;-1.119566926;-0.475037831;-0.228292222;-0.324463621;0.537553617;-0.9185395;0.780044347;0.102736069;0.292917807;-0.560030275;0.801736678;-0.06264986;-0.254215685;0.161026135
3.457284296;1.407881065;1.188097612;-0.638134554;0.847855022;-0.193510995;0.771636359;0.905141007;0.619617487;0.600562688;-0.981180847;0.123637069;0.582565848;0.238837224;0.310634847;-0.446865249;0.01853191
-0.07045235;-0.495574262;0.894505386;-0.153792354;0.386622473;-0.680938642;-0.528223687;-0.319566313;-0.02430813;0.25263488;0.42988475;-0.057109519;0.393133603;-0.081045993;0.059154109;-0.432516622;-0.265526895
-4.018938292;-0.418198896;-0.427084801;0.693900057;0.035971681;0.519264285;-0.346699596;-1.300589317;1.01970576;0.783754178;-0.170956918;0.092966296;-0.095103193;-0.144380699;-0.107084531;-0.472982428;-0.038887651
3.201751645;0.362994887;0.656585229;0.125805527;-0.181870114;0.297445723;-0.541362272;-0.053940267;1.220638819;-0.044002401;0.651223061;-0.087023868;0.154338646;-0.015838332;-0.870564765;0.751072501;-0.186891696
-2.178458876;-0.464040659;-0.158423099;-0.351693189;0.318896857;1.211116473;0.200561815;0.060343956;-1.366658211;-0.313358394;0.576027338;-1.022908959;0.037787306;0.428916308;-0.894651614;0.431663047;0.02275752
6.461600255;0.493249381;1.125714094;-0.692611634;-0.072167108;-1.127343299;0.451445937;0.146740343;0.717834665;1.228130686;0.559121837;-0.100760143;-1.299877984;0.429073408;0.241548459;-0.018559926;0.069993193
3.971188956;-0.472875072;0.592093859;0.058166329;-0.300558149;-0.61931735;0.559978968;0.901027471;0.440417158;0.392167943;0.09941671;0.640403688;-0.674054118;0.166339056;0.892617474;-0.001437043;-0.004092067
-3.267227574;0.155165958;0.091867202;-0.890804139;-0.10094223;-0.750751888;-0.106262533;-0.135961963;0.365206679;-0.548168382;1.367707193;-0.080779808;0.246051453;-0.371497176;-0.400816828;0.336140573;-0.344809909
-4.021524281;-1.57327092;-1.061258284;0.313899548;0.760595445;0.880215652;-0.476759659;-0.145654085;0.655152313;0.556426045;0.244591596;-0.09916763;0.263032012;-0.182011754;-1.609119114;-0.316810206;0.097304916
2.82304252;0.631172756;0.280341027;-0.940418576;0.053087674;0.576867017;-0.713164257;-0.147099149;-0.135298926;0.458554727;-0.703458879;1.009341661;-0.249629854;0.020301654;0.355775063;-0.019273154;-0.208955895
2.473668745;0.116494208;-0.586991474;-0.202862372;0.572370065;0.922953334;-0.335219938;-1.163029217;-0.949296334;-0.029602933;0.414702857;-0.908870726;-0.56901999;0.729042622;0.414378614;-0.55112507;-0.077275773
-0.814610308;0.028328548;0.135488366;-0.528305725;0.677015804;-0.984837235;0.113534232;0.924256542;0.121165951;1.673415914;-1.244504182;-0.146014403;-0.274832802;0.44040673;0.352987422;0.295271656;0.271679087
-3.715763113;0.42155162;0.921026285;0.148118979;-1.050898199;-0.235102254;-0.616315602;-0.231055767;-0.446275275;-0.030916349;0.763306793;0.997120217;0.370343143;0.174376938;-0.567093962;0.528205062;-0.104971281
1.006964618;-0.949793873;1.200032726;0.248095287;-1.178214978;0.24217898;-0.66535979;-0.744051982;0.24420725;0.268434683;-0.203938457;-0.544802404;-0.008046601;0.630605272;-0.125001855;0.365807933;-0.268195417
0.250798572;1.271197708;-1.067910259;-0.313923664;-0.413558148;0.616308027;-0.072349247;0.945038395;-0.280923534;-0.800750365;-0.460347984;0.269431572;-0.495945774;1.048256699;-0.21509767;0.151236667;-0.036773907
-3.352302614;0.363865319;0.039932792;-0.36885842;0.670515947;-0.647716272;0.330386381;0.153920981;0.240801165;-1.357087416;-0.116484891;-1.001963829;-0.324935245;-0.436308372;-0.512047347;-0.849204703;0.028068898
0.988168818;-0.238482391;-0.427013961;0.820481199;0.101506938;-1.058586542;0.58270185;-0.369474047;-0.542328137;0.275644118;-0.024461805;0.421061625;-0.389900521;-0.354114617;-0.242338879;-0.636898968;-0.082117408
4.333928179;-0.451086782;-0.383341489;-0.981669732;-0.153201623;-0.276361575;0.628410995;-0.205995018;-0.103370496;-0.617382476;0.558191864;0.00886406;0.52423053;0.591478826;0.054550576;0.101476627;0.160454045
-2.419103954;0.285345028;-0.579615254;-0.042555351;-0.497457838;0.103118435;-0.424276457;-0.45091592;-0.726839715;-0.077752657;-0.921443628;-0.335276683;-0.246033146;0.319704395;-0.387140562;0.139872013;-0.007869999
0.727015994;-0.433141698;-0.108338213;1.097044031;0.882453635;-0.756291312;0.396523334;0.869452737;0.229297834;-0.265291964;-0.496345274;-1.376314966;0.824853502;0.867978852;-0.103515263;-0.176892414;0.056713269
1.4051144;-0.532278313;-0.271173489;-0.74084937;0.650742601;-0.625019374;0.573932279;-1.371084756;-0.570324078;-0.712063751;0.55524218;-0.962788554;-0.887051408;-0.012623126;0.739932567;-0.202453051;0.098701225
5.544556639;-0.341309201;-1.308384809;0.892884193;0.522677281;-0.046894513;0.721640334;-1.097913842;-0.074061473;0.199845139;0.465029814;0.055502318;0.594352521;0.061293404;0.231328739;0.502613652;-0.034418229
1.174567797;1.04858056;-0.555418693;-0.072658719;-0.642981913;-0.017893153;-0.008388866;0.594236184;0.044598385;0.084141716;0.1498572;-0.162741516;-0.636205392;-0.591718474;0.200345044;0.539757534;0.115110822
1.007374432;0.350999994;0.482538738;0.520100852;0.417068116;0.246710776;0.544174401;-0.145981977;0.31652318;-0.497661542;0.351627477;-0.449476973;-0.385244674;1.074359263;-0.636151899;0.140733624;0.161221537
6.011094858;0.675183274;0.165467526;-1.284812266;0.15592783;0.297972022;-0.982331712;-0.391535283;-0.253586228;0.099398462;0.960419042;-1.433709343;0.799583692;-0.626910284;-0.070070948;0.36605703;-0.313505066
3.130611546;0.441315311;0.209972862;-0.166100406;-0.902977238;-0.368666069;-0.310892677;-0.45563743;-0.795872523;-0.505948324;-0.452395478;-0.421603641;0.779864494;0.648959984;0.72347131;1.026476116;-0.166187883
-4.461513571;0.409161581;0.132591598;0.90115485;-0.356366168;-0.718101146;1.247936188;0.844999526;0.020649627;-0.121645358;-0.01061707;0.600597925;0.742820584;-0.240582329;-0.105674414;-0.25560336;0.020420136
0.582352291;-1.058323656;1.012391276;0.337008427;-0.571389719;0.788886599;1.162339485;0.425063466;1.534210958;1.057664642;0.948759807;0.270887041;-0.47691367;-0.353052857;-0.440747402;0.748647863;0.038528355
-1.060173834;-0.292219962;-0.812872445;0.007307032;0.340373364;-0.467699869;-1.124668201;-0.048176827;-0.254431235;-0.332962249;0.363964797;-0.233458573;-0.209176476;0.358606312;-0.937444212;-0.464197363;-0.240198336
-0.929012277;0.665969986;0.47765361;-0.829711479;0.213473549;-0.092002416;-0.685908062;1.183362853;-1.086763934;-0.915548182;0.178751395;-0.566322633;0.068401765;0.587348948;0.349838746;0.365697705;0.060501976
1.281241245;-0.249434046;-0.372198503;0.43282779;-0.390937826;-0.19674473;0.601956441;0.258726612;0.389125114;0.029720558;-0.134362642;-0.156875282;0.374522991;-0.234025202;0.115832385;-0.031830509;-0.313643369
6.86087858;1.290196664;0.640770417;0.23932421;0.038008943;0.210369657;-0.462988988;-0.319255483;0.521101472;0.459044062;-0.035068148;-0.160956055;0.002371022;0.233573161;-0.432088058;0.069866986;-0.221086663
-3.31908311;-0.026602101;-0.465231162;-1.431852431;0.795397453;1.000736724;-0.477224898;0.122497482;-0.608740879;-0.232472271;0.440872998;0.067889118;0.442194828;0.102451516;-0.417030341;-0.63444459;-0.047046266
-3.532759754;0.416006579;0.616721421;1.342561194;2.083820869;0.056387181;0.886725214;-0.528428651;0.41813916;0.154529318;0.519849896;-0.316615095;-0.453835646;-0.537128183;1.043812728;-0.100643836;-0.073489839
-2.551647913;-0.269654796;-0.293173737;-0.247213612;-0.956171019;1.057228247;-0.07445807;1.3528565;-0.862947883;-0.728144227;0.030158465;-0.553708727;1.01858051;-0.583624306;-0.314130348;-1.27390209;0.095567675
-5.71650563;-0.59392607;-0.415376099;0.50917693;-0.720952128;-0.176185231;0.862912758;-0.615283176;-0.214274439;-0.360063408;0.426415395;-0.534597796;0.335308749;0.128319021;0.707174935;0.111588104;0.091696822
-2.29154633;-0.314474006;-0.07701622;0.925483403;0.778162498;0.400188018;-0.006732645;0.349460336;0.481516014;0.346831133;-0.115220224;-0.165038125;0.41544765;-0.051874286;0.081290579;-0.255941415;0.150339311
-1.464166923;-0.490072649;0.394100579;-0.609209427;-1.226685757;0.911991549;1.261297137;0.606694608;-0.201691289;-0.365549382;0.613215251;-0.304480335;0.315274282;0.183003814;-0.346017981;0.142371696;-0.006843717
0.348529205;-0.259440909;0.612056121;1.504828538;1.057839055;0.261465593;-0.353042242;0.039326836;-0.535537011;-0.002097193;0.777000884;0.195765976;-0.311514999;0.769315047;0.359275313;-0.486712017;0.169210193
-5.094723209;-0.248173352;-0.260631863;0.717518416;0.775816007;-0.133942813;-0.271059848;-0.69524479;-0.191834776;0.062517599;0.150523835;0.478113105;1.119033994;-0.08071443;-0.512979661;0.013113048;0.092197689
4.507922607;-0.193407412;0.051925202;0.737372042;0.210440033;-0.51029589;-0.233459997;-0.686996834;0.191347881;-0.378656865;-0.016088353;0.276599379;0.200461479;0.931664209;0.553728274;0.380219597;-0.075496272
-3.861956979;-0.506905193;-0.655697059;-0.14520236;-0.369917019;-0.259731396;-0.436014011;0.130429511;-0.704037144;-1.381696023;-0.734872142;0.090374874;0.110606483;0.239963756;0.435315438;-0.516675484;-0.081541688
0.426360789;0.254492507;1.195038258;-0.299895656;0.50449881;-0.579941646;-1.668104867;0.214217471;-0.794635285;-1.190005575;-0.543019269;-1.121143978;-0.575685913;-0.564362274;0.122476854;-0.233708685;0.079612353
1.164066403;-0.759816282;-0.207926608;-0.143216445;-1.342804399;0.981874836;-0.446367963;-0.534191714;-0.636910087;-0.531417068;0.033930694;-0.061573735;-0.406174637;-0.603025364;-0.738065003;0.382173177;0.047457576
-3.694922354;-0.137982472;0.325137461;0.675020892;0.515943437;0.080594568;0.416738567;-1.003383485;0.66830906;-0.312474766;-0.011425898;-0.074600137;-1.978285227;-0.316242572;0.588291007;-0.864216759;-0.096698972
-3.460366263;-0.1767817;-0.553659067;0.854471653;0.354121878;-0.386699004;-0.459099843;-1.225575518;-1.130501793;0.364080892;-0.112534592;-0.602018862;-0.331402389;-0.41662503;0.720764088;0.593007003;-0.00115529
-0.831115832;0.426025674;-0.513333283;-0.418439709;0.051005869;0.270361977;-0.136247103;-0.656149385;-0.223698411;0.583141863;0.91145457;-0.270460879;-0.047497448;-0.635087787;0.138952279;-0.091415159;-0.016654835
0.93776761;0.489508162;-0.292090189;-0.065051975;-0.577069519;-0.733843646;-0.194791956;0.14987861;0.053226079;1.133727605;-0.662858578;-0.75874409;0.049134362;0.043842132;0.894544843;2.321228858;-0.113730526
-2.3955146;-0.484391466;0.228607313;-0.484419345;0.205587939;-0.557127469;-0.035364147;-0.655454194;-0.404999457;-0.590295646;0.095580067;0.406581744;0.414768431;0.36572226;0.719986027;-0.507520086;-0.144904725
-1.385686962;0.463263323;-0.845807995;-0.320651212;0.686840283;-0.328361302;0.546879805;0.996211974;0.28209838;0.768368786;0.096046717;0.058775628;-0.00192776;-0.167848747;-0.088022653;0.958924063;-0.067787424
-0.505058808;1.207235201;-0.737636821;1.061413413;-0.123775866;0.970786592;-0.505170046;0.143852807;0.99370473;-0.2969662;-1.397722184;-0.102916124;-0.016328752;-0.304387724;0.567715417;-0.276334169;0.026874081
4.904373051;0.169779257;0.765498812;-0.244531287;0.610881947;-0.350051201;1.174166253;-0.596566733;0.310439299;0.524559781;0.087868175;-0.251786458;0.606927261;0.044577295;0.69626267;-0.809959099;0.001151501
4.886555159;0.76807619;0.352332175;-0.067478543;0.547139979;0.571009746;-0.690373109;-0.236632823;0.177893897;1.058777436;0.147460702;0.636770075;0.749048656;-0.351924672;0.043119895;0.360109695;0.061179224
2.427123868;-0.617394574;-0.806282436;1.191437423;0.017132734;-0.425303028;-0.885945062;-0.294094967;0.382034533;-1.133706695;-0.34185482;0.252741249;-0.039456465;0.195300024;1.184327911;0.438213912;-0.094516673
2.570120023;0.780077721;-1.606432091;-0.475334934;-0.176880964;0.625899328;-0.620235788;-0.355730301;-0.36614517;0.415541491;-1.070597141;0.850401774;0.519600229;0.077016642;0.052594031;-0.224540574;-0.072081908
3.612857884;0.551977546;-1.097722266;-0.145393353;-0.684475135;0.04035291;0.678338929;0.582357663;0.39192384;-0.908580347;-0.052950068;0.707720754;0.108137329;0.07167834;0.118114091;0.343387076;0.270920309
7.858355381;0.214692984;0.923844648;0.623951351;-0.333695832;0.362214025;-1.192500166;0.318959156;0.153412566;-0.325564066;0.008141848;0.985513379;-0.283078758;0.359634801;-0.821867001;0.666911768;0.208950822
0.264461113;-0.717934849;-0.086420139;-0.595156199;0.744923839;-1.468781482;0.238741656;0.171480477;0.074178955;-0.43107513;0.055262064;-0.759720441;-0.654546004;0.137449186;-0.526917857;0.836898528;-0.05921788
-1.597232518;0.122238658;0.164549848;0.044785315;0.583235255;-0.475041159;-0.375299818;1.194870023;0.186792907;-1.011936046;-0.572112391;-0.715734029;-0.697420276;-0.323275727;0.879654052;0.033407096;-0.101244843
5.753219739;-0.793325428;0.019974746;0.454837823;-0.800555067;-0.537167048;0.390770078;-0.474461518;0.492240596;-0.310061064;-0.312794693;0.74274983;-0.456898632;0.238793745;-0.106764815;-0.087438085;0.249254914
-4.647306552;0.553435609;-0.107603712;1.018170611;-0.780566876;0.505918832;-0.337182515;-0.967912117;0.616855988;-0.649372477;-0.238034319;0.634955653;-0.42063942;-0.177028673;-0.182185368;0.182361788;-0.082148281
2.808823648;0.113254227;-0.462471716;0.996946959;0.316715167;0.946946257;0.580393048;0.236472262;0.60544267;0.26479688;0.145007937;0.034924604;-0.467957714;-1.005842783;-0.258219066;0.138149058;-0.040663116
0.528191101;-0.693934635;-0.56126446;-0.057347687;-0.208443342;0.460304256;0.500954929;0.280967737;0.555331492;0.30861803;-0.9063012;1.174614623;0.539304088;-1.414205213;-0.110089657;0.822764714;0.072849467
0.694556069;-0.077642992;-0.613085384;-0.296669492;-1.391375959;-0.687929151;0.186688945;0.66113721;-0.356330545;0.049909397;-0.835043061;0.408989103;-0.09140346;0.605892132;0.563977641;-0.506712546;-0.027330806
-0.568922839;-0.312487768;0.427104975;0.613069559;-0.787441992;-0.20568744;-1.202811435;-0.329538783;-0.131439037;0.202892795;-0.688866655;-0.030252756;-0.062368951;0.796435553;0.622976029;-0.117107473;0.031740611
