PC1;PC2;PC3;PC4;PC5;PC6;PC7;PC8;PC9;PC10;PC11;PC12;PC13;PC14;PC15
-5.156604981;0.343025068;0.836154545;-0.221044327;0.283816379;0.480355752;-0.145834367;-0.418061881;1.030503841;0.363457613;-0.80133791;0.678138295;-0.413088651;-0.019238597;0.046629185
5.225382388;-1.519405113;0.223169215;0.520193969;-0.363323754;-1.219035098;1.116036097;0.872942111;0.122130594;0.87846748;0.508813525;0.335433112;-0.692870344;0.093490177;-0.080214635
-3.655248858;1.100787706;0.013800869;-0.26092702;1.35107445;-1.137806817;1.211770172;-0.527901213;0.614623605;1.387108114;0.409665119;0.447825305;-0.93620695;0.260951093;-0.156036196
1.190962108;-0.650174723;-0.084005007;0.894408422;0.478272771;-0.478053666;0.29722395;-0.620125913;-0.094415973;-0.02329597;0.411783975;0.224773127;0.577101829;0.986717469;-0.301944303
-2.420562384;-0.570818549;-1.297791699;-0.55466386;-1.031520074;-0.691267432;0.490680532;0.42747553;-0.005479462;-0.459927781;0.486933135;0.126137724;-0.090964908;0.81326144;0.17554098
2.582772141;1.028344157;-0.190971596;-0.025024517;-0.556034771;-0.329535221;0.346039552;-0.312913665;-0.23487901;0.429677496;-0.755925097;1.323044376;-0.409237065;0.963795696;0.240765727
0.918989773;-0.087481704;-0.06778895;-0.261472088;-0.266848262;-0.574104443;-0.08356934;0.165884264;0.176655616;-0.437476319;0.2189524;0.808338149;-0.261593891;0.130960174;0.226249082
1.88907617;-0.257553761;-0.911903729;1.216017547;0.022921135;-0.660488588;1.426018642;0.273979727;0.217685458;-0.113191378;-1.193000927;-0.08401451;1.144077039;-0.203548008;-0.057212941
4.874648207;0.938886791;1.085377222;-0.511252774;-0.739032035;0.184897795;-0.412351191;0.285034307;0.307150803;0.148245506;-0.743111596;0.311871624;0.061472377;-0.277895853;0.026858256
-4.606679851;-0.158038438;-0.800428242;0.000125183;0.481680822;0.119314273;-0.076812827;0.136911744;0.602632832;-0.23370449;-0.190129171;0.366080093;-0.051768092;0.297418517;0.072687193
6.371219221;0.710997656;-0.142020597;-0.339365222;0.138747567;0.422751183;-0.116365196;-0.008027198;0.470968623;0.251479289;-0.752908859;-0.144698413;0.206142801;0.817083515;0.173660552
2.581588597;-0.763923799;-1.006371521;-1.074902426;-0.587618576;0.663908854;-0.787500514;-0.223359343;-0.11191427;-0.809212558;0.66048804;-0.330789393;-0.279227153;-0.898037155;-0.183606673
2.129051175;0.684021696;0.026224013;-1.065583744;1.03556089;0.381019201;1.065929449;0.349681512;0.748799043;-0.545505055;-1.143607932;0.050993629;1.117831671;-0.326428784;-0.168650543
3.03600626;-0.175093134;0.209449472;-0.016604472;-0.055198145;0.088271975;0.433249659;0.045994607;0.198063539;0.124794232;0.079249203;-0.103286294;0.046435929;0.225747875;-0.380892168
8.087795576;1.334636033;-0.191812867;0.822511097;-0.131317225;0.543409144;0.061956734;0.086085005;0.971201591;-0.894327059;-0.28972249;0.554303274;0.821328692;0.21929764;-0.292232108
-1.436672384;-0.798903747;-0.43481463;0.594765817;-0.109198966;-0.563157284;0.623749634;0.657897525;-0.680194637;0.164574326;0.758528185;-0.830907482;0.089329128;-1.305127675;0.064450106
4.856566877;0.429129333;-0.511365568;0.248944676;-0.072450632;-0.698867283;-0.159423514;-0.273770904;0.020204815;-0.548802311;-1.158502938;-0.552037127;-0.359166561;-0.745608571;-0.027567172
5.486323829;-0.166405338;-0.626170538;0.516779985;0.21071371;0.901703952;0.904686292;0.370266552;-0.180852947;-0.003965801;-1.032811477;-0.298992612;-1.010608255;-0.009985074;0.065690687
-3.397574045;0.648119406;-0.068515614;-0.549540547;0.247384778;0.451256098;-1.264066273;-0.420392497;-0.041694932;0.268876939;0.078266893;0.233971574;-0.284671005;0.243587394;0.079893148
2.180758;-0.783270007;-0.129556559;0.36771125;-1.301123626;0.143077619;-0.268114064;0.217116857;0.002268919;-0.934958306;-0.010706205;0.636815312;0.258906023;0.048541159;-0.012402434
-0.036607883;-0.391867647;0.742033953;0.690226917;-1.283492334;0.448937115;-1.146134773;0.00155148;0.040090709;0.089843186;-0.735998018;-0.533095229;-0.798861551;-0.749880847;0.058960006
1.80723936;0.234305056;-1.740622629;-0.766095758;0.429216785;-0.739542032;0.665918861;0.696525185;-0.740203624;-0.600044514;0.57746823;-0.179652481;1.10827673;-0.172838041;0.198395225
3.361767194;0.370845661;0.489950048;-0.541315287;0.408145448;0.003296497;0.19465985;-1.241279098;-0.066561158;0.089364274;0.887310808;-0.243229225;0.283038332;-0.754670889;0.041882277
-1.651709979;-0.957636465;1.071204825;-0.299784066;0.302962984;0.489789349;-0.730289301;-0.038806672;0.315663902;-0.293496793;-0.167401795;-0.610723916;0.236807707;0.601869517;0.001869176
0.125989683;0.125786192;-0.293736569;-0.27643535;0.923096699;-0.402996059;0.33190293;-0.372579185;0.100390083;0.152346373;0.162879245;0.365976907;-0.299828112;-0.17580922;0.01473308
3.695179171;0.192043783;0.005770086;-0.94939018;-0.197581248;0.642793003;0.493197636;0.298807934;0.291289412;-0.142818873;-0.135091844;-0.073728562;-0.083343916;-0.024044002;0.177790361
5.200257108;-0.391708081;-0.173849213;0.420324873;-0.454120576;-0.740857691;-0.114016623;0.031126766;0.707116747;-0.330063364;0.113603574;0.993437831;1.257924847;-0.425958031;-0.182464389
9.944781258;0.508343467;0.990587271;-0.118996069;0.178936377;0.029459199;-0.012062978;-0.837017113;-0.258690303;-0.33938989;0.177695871;0.662569918;-0.006552323;-0.02139822;0.080846059
4.856012062;-0.195067306;-0.054111146;-0.234763699;-0.423687435;0.707195863;-0.224673749;-0.592584396;0.349677849;-0.694300496;0.511912851;-0.127165415;-0.974718245;-0.162844047;-0.144888759
0.822207269;0.825716516;0.205529575;0.37878916;-0.357827156;0.737841466;-0.421580003;1.232157578;-0.945872764;0.234486659;0.285693391;-0.132813725;0.690214216;0.017899943;0.430001853
-4.027679101;-1.207013921;-0.715014493;0.424036391;-0.077912457;-1.266113296;-0.059219058;0.062250554;0.670033686;-0.325778766;0.159291802;0.58959474;-1.1698157;0.017813143;-0.120913945
1.583677075;-0.323920373;1.301864055;-0.538531427;0.874296854;-0.056928134;-0.51768586;0.618251433;0.873175704;-0.702434012;-1.703876514;0.067983435;-0.713922459;-0.184741353;0.256342653
2.914684021;0.483407389;-0.091383782;-0.039278566;0.168308604;0.834212232;-0.3660704;-0.195431727;-0.279061176;-0.150328528;-0.201402758;0.512580873;-0.241660708;0.243273028;-0.084295837
-8.171072455;0.730067324;-0.177780905;0.033570556;-0.029353212;-0.801838533;-0.576936489;-0.072709782;-0.537451381;-0.338443249;-0.132295274;-0.261032906;0.184309823;0.276412836;-0.103328132
4.747538462;-0.553508631;-1.121340313;-0.485110182;-0.314069405;-0.087983666;0.494537021;-0.077986363;-0.478306307;-1.131725129;-0.611431871;-0.701080305;-0.154769656;0.903429148;-0.100412216
1.34503454;0.490001007;-0.421444799;0.613993033;0.523011128;0.691136356;0.107878841;0.303022259;-0.053298767;-0.335730485;-0.752373841;-0.954722169;-0.4145555;0.271050704;0.026360522
-2.488078017;0.047164798;-0.366592219;0.228288868;-0.251184146;-0.461124356;-0.138138071;-0.278640395;-0.380149277;0.206732061;-0.042689107;0.410834259;1.250920708;0.375947694;0.58933243
-2.046834899;0.989218711;0.528659036;1.134656375;-0.790966875;-0.324451414;-1.003462118;-0.27259383;-0.532520163;0.277374027;-0.734622906;-0.196016406;-0.437175408;0.107392592;-0.127969211
1.148322915;0.993782432;0.578402673;0.7599533;1.147669857;0.672581402;-0.920399232;-0.638162274;-0.534148936;-1.26764771;0.003849895;0.929668187;-0.363806412;0.307006691;-0.276618078
-0.386078514;-0.018379444;-0.166196612;-0.360629399;-0.048445858;-0.855791467;0.737409185;-0.53450249;0.388668586;-0.193202062;0.361708205;-0.134098174;0.044992004;-0.596998524;0.061219013
2.81333053;-0.417299332;-0.089725278;-0.195599734;-1.025447514;0.703587089;0.893667974;0.289127899;-0.07285239;0.485070679;0.257648981;-0.088132732;0.200248747;0.49806307;0.149207235
2.866616185;-0.057250197;0.263424039;0.782996834;-0.170236487;-0.105833569;-0.738096974;0.823139891;2.164943885;-0.627545404;1.266599865;0.482181769;-0.094088723;-0.435293362;-0.301094883
0.91728723;-0.69952871;0.541258357;0.01713078;0.435327342;0.429523253;-0.320915993;-0.006988382;-0.051388714;1.41425028;-0.060817583;1.066173673;0.366258605;1.505461613;-0.046846761
1.970385797;0.205226691;0.613834133;-0.135934675;-0.024039957;1.342956479;0.374645964;-0.064917637;-0.36950268;-0.064543338;0.671073204;0.553807017;-0.168056126;0.573011914;0.032388912
-0.177361881;0.020087924;0.187202248;0.953408466;-0.196795645;0.41109551;0.4616383;0.731039557;-1.089228156;0.812926935;-1.046610855;0.666709696;0.76898091;0.226290772;0.023750692
4.654415993;-0.573111422;1.445635334;0.801972115;0.423806133;-0.339745746;-0.771134644;1.142738876;0.115323374;-0.270420933;0.621124446;-0.051413952;-0.771176133;-0.647633533;0.00897229
2.157113381;-0.532340967;-0.142671011;1.677588902;1.063388204;0.364433496;0.259804297;-0.382227345;0.366491133;-0.704660898;0.096254054;1.083712167;-0.541826753;0.422199255;-0.074053806
0.583398845;-0.341923485;0.163001343;-0.107007667;0.874652837;-0.846064827;0.653772129;-0.441390202;0.659970781;-0.206496567;0.078072043;0.391057013;-0.169659329;0.408164069;0.215198893
-0.923181935;0.287441895;-0.156548893;0.139463148;0.081078962;-1.207605466;1.205259586;-0.56193217;-0.392606762;0.41183141;0.195237028;-0.404649914;0.051103353;0.014569282;-0.188593935
2.453090861;-0.334176046;0.385576551;-0.479030888;0.128378774;-0.580224382;-0.117108931;0.282680409;-0.051813963;-1.2067134;0.45108207;-0.603193057;-0.161141151;0.598656977;-0.002808617
-4.27715879;0.399542337;-0.467792248;-0.490959951;0.613240657;0.032430179;0.824374095;0.035188685;-0.409866209;1.233475395;-0.658509833;-0.7732198;-0.299888591;-0.528654882;0.276020033
-3.712333047;-0.522179966;0.460071655;0.155587848;-0.277551263;-0.560157173;0.937469936;0.197414788;-0.744075897;-1.717218961;-1.040040775;-0.685960541;-0.530879174;0.141025042;-0.011202457
0.634063603;-0.524303473;-0.673052826;0.101279476;-0.851351663;0.876096653;-0.274842794;1.215205876;-0.293631161;-0.252624427;0.836668942;-1.02110736;0.329921416;0.357435549;-0.330668745
5.333933742;-0.441716377;-0.90145376;0.053495277;-0.456752176;-0.878831992;-0.204574372;-0.884036226;1.152826494;-0.017158241;-0.900566173;0.472854569;-1.905978752;-0.996329983;0.116839482
3.441549387;1.134730092;0.492971969;0.378982127;-0.44147486;-1.039322491;0.194340349;-0.67445091;-0.123437918;0.651164515;-0.343494779;-0.084841373;0.575959415;0.583935417;-0.187040277
0.616232323;-1.41649744;-0.261835229;-0.235359758;0.200522488;0.301811626;0.516752706;0.356491089;0.585179645;-0.377452489;0.10294215;0.317048099;0.217625242;-0.614306285;-0.150615749
4.002186771;-0.156289663;0.779837005;0.279741487;0.036518126;0.381032894;-0.309432072;0.831829286;-0.028971115;-0.309023641;-0.389293762;-0.078676131;-0.009821083;0.465762146;0.257531067
0.527207885;0.405338703;0.706062002;0.144403394;-0.260150842;-0.653303665;0.222989904;0.803978489;-0.128464525;0.054915392;-0.249524453;0.162680172;-0.081912983;-0.159516086;0.093887209
-2.062126362;-0.14065772;-0.266471085;1.28521849;0.917417721;-0.77137712;0.735351028;0.90696232;-0.202647004;-0.075320635;0.956242736;-0.774731565;0.423920466;-0.373939464;-0.008521946
4.397901989;1.044958738;0.424234708;-0.590431991;1.369674367;0.626517287;-0.407801925;-0.069882389;-0.282321469;0.953672858;-0.723909496;-0.463743112;0.798428029;0.065664691;0.271466737
-0.10816086;-1.362217592;0.353419992;-0.266373176;-0.958558657;0.608521553;-0.440584699;-0.576331972;-0.363977887;-0.147613432;0.70918045;0.072774658;-0.025192567;0.250996375;-0.15166041
-3.111490827;0.360910062;-0.747437297;0.720847879;0.13043299;0.733577994;-0.031811768;-0.356537807;0.739547065;-0.257873919;1.226081018;0.453032173;0.140564762;0.72547159;0.113064946
-1.567248959;-0.106768883;0.640197677;-0.083423866;-0.608688951;0.579700914;-0.134821294;0.393400451;-0.672577012;0.273443188;0.486037476;-0.020499298;0.054087114;0.584984545;-0.334652942
-2.209706686;-1.164914153;0.161289349;-0.528691008;-0.371175293;-0.493608385;0.530220628;-0.100301028;-1.225751479;0.750699533;0.035609818;-0.419820965;0.211647562;0.002572295;-0.050875577
-7.668647698;0.555950926;-0.810548031;-0.727855293;0.366240595;0.105990929;0.189033553;-0.8295275;-0.584960278;0.313044257;-0.605177265;-0.112368139;-0.05996427;0.43054679;0.104923365
-0.030340779;0.093087298;-0.448542;0.502288375;-1.366936281;-0.141800139;-0.31002361;0.289961618;-0.686494238;0.127798421;0.43760527;-1.608959468;-0.120317186;-0.553234268;-0.054155826
0.429913;-0.50072256;-1.24851587;-1.290171529;-0.093161755;0.761345385;0.256062672;-0.322483036;-1.000768667;-0.586631263;-0.132183083;0.166210522;-1.704471547;-0.229984582;0.329619581
-4.961571703;0.434089138;0.016315212;0.404744361;-0.472201872;-1.417124977;0.747335049;0.662013108;0.836425761;-0.250707509;0.022642052;-0.07228378;0.185179328;0.458808925;0.14631003
8.29222352;-0.12350765;1.347727495;-0.397672795;-0.054567373;-1.063233883;-0.168417499;0.374512072;0.878192105;-0.380262066;0.547544072;-1.073200874;0.322687758;-0.809300583;-0.336677245
-0.261590657;-0.668477199;-0.509577819;0.290406082;-0.158621167;0.763662508;0.19217356;0.85183657;0.315519684;0.329396637;0.226392516;0.052629566;1.103195295;-0.023530026;-0.058565113
2.025067525;0.24848377;0.539271506;0.872083846;-0.458874089;-0.242353946;0.145564832;0.446980191;-0.919786246;0.547772032;0.224144019;-0.093871908;0.481633589;-0.417250389;0.081600068
1.772929498;1.014616321;-0.761879231;-0.628607454;0.21540732;0.353545298;0.36199403;0.496866646;-0.010184974;-0.265378074;0.073541168;-0.064873574;0.23566004;-0.015200593;-0.109420023
-1.450104957;-0.366798789;0.292612262;0.329922241;0.184556952;0.24093468;0.479773981;0.114440873;-0.805424398;-0.420917265;0.671747448;-0.200139364;0.348525459;-1.08712976;-0.074125551
-6.088196375;0.902611746;0.865070528;0.454742152;1.10472637;0.90875366;-0.593298105;0.019079652;-0.759209111;0.359438513;-0.009487003;-0.343391132;-0.983953438;-0.14210654;-0.018236469
1.845151412;0.196166409;-1.594412673;0.612217287;-0.271492116;0.523548419;1.310545255;-0.21839485;0.471468446;0.013706661;0.10462769;1.00184797;0.306891442;-1.281826724;0.110004795
0.540081733;-0.66523122;0.676277423;0.629230343;0.237188154;1.082230152;0.089069683;-1.292363232;0.236385811;0.261323384;0.03201266;-0.589015659;-0.720182431;0.189706437;-0.384844531
-4.774594751;-0.332942285;0.990741483;-0.694817734;-0.084163098;0.775365546;-0.104955858;0.893187603;0.990311795;0.531904831;-0.586949267;0.858694366;0.246220518;-0.039572601;-0.075284999
-3.415358886;0.331822248;-0.515017121;0.053429818;0.278796354;-0.014805739;0.658960152;1.131649813;-0.295089606;0.107923266;0.196319649;0.724449901;-0.293616256;0.39887839;-0.276722378
4.505221495;0.136687289;1.195456549;-0.593774759;0.308822918;-0.272549762;-0.340660415;0.956953078;0.463075591;0.631190451;-0.313224514;0.315918897;0.122254091;-1.523250104;0.192959423
3.826777727;0.029112162;0.00397243;-0.116107244;0.687900546;-0.117904117;-0.176860858;-0.082027389;0.274799526;0.628821971;0.854248028;0.037563968;-1.006667921;1.017150828;-0.316907655
5.111147688;-0.765473372;-0.179798941;-1.032163767;-0.478925336;-0.494301806;-0.31157108;0.551963249;-0.605426744;-0.844844158;0.840878094;0.213205678;-0.241781788;-0.146077999;0.050336048
1.796785995;0.839430262;0.505346489;-0.807745905;1.123183409;0.140572629;-0.315549618;-0.344493717;-1.400415747;-0.559551401;-0.166140505;0.410660785;-0.313138121;0.78249021;-0.268088132
2.53172578;-0.24914874;0.326541468;-0.109642434;-0.876717139;0.670864018;-0.553427526;-0.189258737;-0.252368055;1.063184791;0.251676612;0.375911504;-0.489096757;0.353100835;-0.213942013
-2.045059364;0.350059973;0.38847078;0.769891018;0.339228049;-0.053585333;0.282722007;0.419297043;0.225828759;-0.118200302;0.936238443;-0.192825983;0.465744088;-0.472703306;0.094057183
3.506144144;-0.00758022;-0.232573932;-0.548825906;0.236977148;-0.108966047;0.073784083;-0.243896546;0.470242206;1.034461332;0.594603178;0.123923614;0.042157651;0.682720693;-0.009484709
3.417237081;0.08640799;0.066114491;0.82043987;0.206586797;-0.739812784;0.250548504;-0.370892327;1.215015889;0.3122467;-0.033257376;-0.049692774;0.293095107;-0.397734079;0.021950098
2.494335049;-0.015563292;-1.429323748;0.078360428;-0.07984297;0.713722866;0.408396156;-0.333100337;1.12140161;-1.094636807;0.448393436;-0.056724703;0.038611292;0.079251538;0.036271502
-2.605329521;0.766816464;-0.018650857;-0.372682034;-0.71273103;-0.078157682;0.578422634;-0.013330786;0.111635673;0.207622403;0.904903769;0.214212081;-0.633725611;0.098102609;0.020436538
-4.977804019;-0.973888254;0.167271926;0.105162639;0.464945201;-0.830951452;-0.310592671;0.367649862;-0.327370661;0.197187127;-0.016564411;0.225880848;-0.507972456;0.385740953;-0.011244124
0.742134792;0.208015331;-0.768732662;-0.758312226;-0.172989352;-0.670337532;1.195680968;0.718127258;0.89667012;0.091960501;0.330002465;-0.708902358;-0.267494335;-0.263674053;-0.225428539
0.592275561;-0.712315877;-0.546656112;0.479727397;-0.230111359;-0.620397827;-0.028547806;0.817635562;-1.984237308;-0.228674169;0.242723577;0.444930047;0.530767343;0.297347792;0.177351593
-1.343598292;-0.389577771;0.480808279;-0.997927005;-0.073923896;0.059309169;0.473347279;0.569364972;0.738475096;0.968180816;0.201049222;0.377195799;0.421389333;0.299683104;-0.069878782
-3.128701533;-0.867763063;0.255866273;0.407782306;0.479732055;0.466308521;-1.829320689;0.421911697;1.015313492;0.495996061;-0.874049757;-0.266352486;0.271714669;0.111664125;0.002438637
-0.021788919;-0.41983072;0.017735956;0.358940825;-0.100279009;0.796495012;-0.30232388;0.185238271;0.663384051;0.937377563;0.183448834;-0.32540194;-0.104369149;0.174832667;0.244062612
-1.491578545;-0.315744554;0.42483956;0.392772584;-1.027864596;0.174465307;0.883525696;-0.508807429;-0.03943159;0.277191902;0.735326547;0.591424788;0.360809645;0.314531466;0.250590573
-3.291541337;-0.165617638;0.592299274;-1.238247254;-0.4330012;-0.127428099;0.097459954;1.247279009;0.019251021;-0.545652531;-0.523499484;-0.369555086;1.004861817;-0.135962943;-0.193034311
0.802637766;-0.07531592;0.287409763;0.020416379;0.276833131;0.394064428;-0.480869585;1.041946548;0.930080244;-0.876470574;-0.505157475;0.385278437;0.178977663;-0.401509617;0.24124265
-0.583461486;0.161755521;-0.216876755;0.921767079;-0.08780258;-0.250405015;-0.521411841;0.065413079;-0.818431163;0.522827243;0.244881957;0.991201078;0.452128187;-0.203960053;0.264948164
5.46654545;0.001510234;-1.279549426;0.143381493;0.14832799;0.375628284;-0.053816497;-0.792819145;-0.179427024;-0.466305771;-0.759824185;0.580317025;0.920601932;-0.103364299;0.016218189
-0.944005976;-0.533553017;-0.566528097;-0.876660874;0.497926367;0.607683012;0.590373862;0.516260311;-0.493987057;-0.38383607;-0.089299113;0.146497339;0.517971625;-0.053408662;-0.261563745
4.583843269;0.848222926;0.114445561;-0.187028249;-0.014963951;-0.904673273;0.513178399;0.574328285;0.915506104;0.527221697;0.474652333;-1.025665137;0.305114923;-0.237052342;-0.104328297
2.01338949;0.044331415;0.324810777;1.087970027;0.389589237;-0.603163199;-0.572191281;-0.575510385;-0.313203763;0.464112658;0.511475317;-0.579415769;0.791150176;-0.491516517;-0.38645045
-1.903511753;0.408726468;0.365272561;0.037878902;0.890675668;-0.240382137;0.499523608;1.058646869;0.053293265;-0.273298393;0.196295418;0.21665824;0.825930719;0.470750846;0.132765044
-2.02767469;-0.315894616;-0.041581676;-1.143968187;1.356842935;-0.695365125;0.947855535;-1.052832214;-0.231217665;-1.17681351;0.711667657;0.735556171;-0.996054179;-0.563863999;-0.044394693
1.207210404;-0.809366159;-0.073347433;0.170320864;0.832301528;0.784689054;-0.330951237;0.320916153;0.538863791;-0.009020911;0.078391938;-0.468404069;-0.437507793;0.144885793;-0.390404216
0.135853901;-0.497861956;0.229827982;0.298433928;-0.367887652;-0.18596943;0.381006066;-0.858234598;-0.026686668;-0.589588422;-0.714178532;1.074511933;-0.27919772;0.80283135;-0.198661793
0.71922722;0.246906726;1.208049645;-0.03816628;-0.801045898;0.460962518;-0.277646266;-0.343587545;0.168041688;0.667396075;-0.532722592;1.330176828;-0.809775817;0.331787233;0.15595665
0.518445801;0.540456206;-1.404026522;-0.02922208;0.196170618;-0.273191672;-0.034622658;-0.536580934;0.340872897;-0.099840497;0.174636403;-0.80861851;-0.323515271;-0.040122078;0.234590083
2.142791623;0.684031288;1.019561866;1.073746851;0.429255843;-0.741609479;-0.224445437;-0.126436064;0.096919141;0.883865542;0.232895634;0.20689134;0.069381984;-0.368643984;-0.060057141
-5.611239989;-0.035599025;0.675506143;0.264192992;-0.538471277;0.015778217;-0.952375476;-0.250007049;-0.220653216;-0.490050818;0.621656165;0.139667433;-0.609879949;0.230018481;-0.086228588
2.982955305;0.12408303;-0.067697359;-0.672608541;-1.124307821;-0.132387215;0.442041751;-0.86579389;-0.900116265;-0.126445125;0.259784887;0.554052653;0.581839042;-0.344606908;0.250944831
-1.625784418;-0.764001283;-0.497735109;0.099829882;0.151631553;0.452374748;0.276787154;-0.134047967;0.410952208;-0.650816843;-0.530683023;-0.255580853;-0.681553309;0.003513232;-0.082702452
-2.001101969;-0.456448902;-0.470361411;-0.38550138;-0.519458718;-0.723293916;0.243465984;0.124771841;0.361856448;0.025472093;0.944509308;0.022090306;-0.491006974;-0.184657522;-0.277469876
5.49506843;-0.066012875;1.170571808;-0.129412801;0.583735818;0.13874339;0.220676568;-0.31515698;0.487610956;-0.290855886;0.279906783;0.922782785;-0.686322606;-0.209936748;0.158515849
-3.754398746;0.605261776;-0.149746306;0.82516191;-0.042216313;0.604524233;0.338173772;0.009533574;0.60737243;-0.029634207;-0.204521852;0.274863904;-0.814946057;0.350133249;0.178157969
-0.133616653;-1.132498356;0.374888144;0.12841875;0.654218495;-0.425637204;0.747636768;-0.866541287;0.126035007;0.119084685;0.648883492;0.834046717;-0.638514722;-0.644766109;-0.12804087
-5.319929975;1.44943299;-0.174747049;-0.28408989;-0.143434683;0.00443233;-0.260659968;-0.456587811;0.130340404;-0.090097001;0.032928496;-0.79599572;0.73312999;0.609300311;-0.327321241
-12.7269219;0.501971391;2.40549305;0.731425827;-0.220984004;-0.76511449;1.247684178;0.251260914;0.027863807;0.396064218;0.408266458;0.34105159;-0.589428922;-0.539405177;0.178047451
-2.13314271;0.266279379;-0.395041729;-0.77032004;-0.047068841;-0.595590232;0.458823373;0.190469941;0.531671733;0.085460753;-0.562603827;-0.187929766;-0.166583246;-0.628471351;0.546027492
-3.563361064;-0.542134123;-0.190200159;1.043003107;-0.614087237;-0.053799701;-0.246839544;-0.144753025;0.294167369;-1.168403328;-0.768089808;-0.079651903;-0.087572047;0.037352502;-0.040912341
2.654628994;0.765098554;0.478294181;0.414733522;-0.507595075;-0.328369319;-0.676426347;-0.068100842;-0.009595703;-0.604801732;-0.344649246;0.039449004;0.031379406;0.74428475;-0.600033991
2.344072083;-0.046237696;0.049746204;0.586410988;-0.265482478;-0.513570485;-0.432405085;0.688899127;0.845071182;0.868599551;-0.308052817;0.945944555;0.021526865;0.11677106;0.030341965
-0.717139091;-0.289194428;-0.595166846;0.560900786;0.133975565;-0.211234059;-0.182784052;-0.631722167;0.254072687;-0.313298014;1.012748428;0.629778931;0.116084296;0.091815966;0.23143433
-0.349857665;-0.758970163;-0.397347933;-0.127705653;0.413233006;0.024065693;0.940776473;-0.726550648;-1.016669064;0.027800511;0.606388492;-0.361562472;0.34237813;0.004168358;-0.200121131
-3.02736922;-0.944871928;0.31981305;0.013197051;-0.946446976;-1.316986475;-0.117004298;-0.112384353;-0.174660338;0.470205741;0.116250141;-0.433355797;0.015247259;-0.057839343;0.00637969
-1.764477326;1.079472259;0.491576314;0.30473795;-0.694575519;-0.041694427;0.464419551;-1.198463784;0.297150469;-0.035698686;-0.597551457;0.159989989;0.368910338;0.33570851;-0.179780946
4.435300233;-0.356070299;-0.236286162;-0.648621793;-1.077587854;-1.417868876;0.627911262;-0.21248114;0.714302201;-0.716643886;0.127399821;-0.141647141;-0.766019796;0.355840383;0.034462767
4.656169663;0.836397417;-0.938158074;-0.155054713;-0.109299284;0.169381908;0.136633605;0.28285706;-1.018666852;0.727545018;-0.056058426;-0.136314849;-1.038590199;0.306812014;-0.006648016
-5.040451672;-0.654157964;-0.022448142;-0.388543383;0.989133713;-0.472114456;0.089863612;-0.130661124;0.275499963;0.10034601;0.815437047;-0.09443134;0.809659612;-0.258533341;0.162982305
1.738786392;-0.228647632;0.92129062;0.132268827;0.152442962;0.827924743;-0.023147482;-0.464259018;-0.037151705;0.679142395;-0.123417718;0.523655446;1.49405768;-0.86974783;0.47561141
-1.95434079;-0.514627258;-0.86796614;-0.292524709;-0.563373897;0.550603611;-0.011022844;0.551945559;0.116991874;-0.766671706;0.229913337;-0.82586829;0.245348571;0.181041601;0.189328529
3.989153744;-0.81153777;0.325055629;0.297418421;0.768933764;0.875593486;-0.941302699;0.093747075;-0.413190078;1.272324516;-0.059243672;0.781788325;1.086123112;-1.610150029;-0.325417243
-2.003762475;-1.187050172;-0.124668921;0.555836842;0.567944069;-0.277054809;-1.481976572;-0.872754803;0.10192341;0.266221724;0.00073207;0.618253858;0.321515753;-0.809075004;0.089680918
-1.662432596;-1.057595878;-0.280795115;-0.291897579;-0.437062765;-0.436960333;0.167168871;-1.117667479;0.511704105;-0.051347481;-0.753125537;0.922527217;0.497973779;0.52304909;-0.158498389
-2.87445754;-0.58660072;-1.185174069;-0.810118783;0.104472672;-0.79740169;0.78469779;-0.880022659;-0.124133912;0.425183193;0.134111043;-0.003591813;-0.571381263;0.631310325;0.169460282
1.793537004;1.282102292;0.286495071;-0.068009103;-0.578784885;-0.113481706;0.489020092;-0.170487432;1.082765484;-0.936130908;0.834171335;0.2668829;0.011944517;0.393425686;-0.214034207
5.768060566;-0.448131735;0.632790875;0.656804069;0.41225424;0.140846949;0.638834845;0.26649538;-0.961346878;0.208081944;0.107265485;0.326058347;-0.004321396;-0.169644456;0.001899778
-0.247132893;-0.276742752;-0.466097066;0.809117184;0.379810159;-0.49673999;-0.27087635;0.182480946;0.631691767;-0.280453701;0.179438833;-0.931148442;-0.822731637;-0.346369937;0.013671147
4.09917103;-0.769797223;0.181546809;-0.929023537;0.471846756;-0.231683951;0.521354794;0.277509334;-0.733226131;0.120647807;0.067617463;0.034911343;0.738802227;0.222519872;0.016858127
3.007146317;-0.049648995;-0.925971352;0.364356987;0.674198559;-0.006156946;0.189676447;-0.155364854;-0.385936684;-0.324954437;1.004018918;0.004873505;-0.826475609;0.006310218;-0.026290404
5.50048807;1.217673966;-0.357253411;0.429548607;-0.51092759;-0.812443578;0.188254455;-0.833812307;0.889257455;0.135283288;-0.079456506;0.307774124;0.171917626;0.349578029;0.277460988
-1.553739937;-0.265734983;-0.719881703;0.388060567;0.424149099;0.034280643;-0.462286637;0.105375753;-0.605022889;-0.424235818;-0.189534058;-0.242881421;0.076361622;0.013283771;0.2714967
-1.472220936;-0.189338795;0.845765997;-0.690560578;0.804039069;-0.95079377;0.028841049;0.121683789;0.062225897;0.20640615;0.162168952;-0.767000212;0.681313141;0.25414292;0.038870264
